feature_name,ref_end,ref_seq_name,ref_start,splice_index,transcription_index,translation_modifier_name
NS4A,5458,REF_2_unassigned_KC197237,5297,1,1,
NS4A,5458,REF_6e_EU246931,5297,1,1,
NS4A,5458,REF_6e_EU246932,5297,1,1,
NS4A,5460,REF_6t_EF632071,5299,1,1,
NS4A,5461,REF_2_unassigned_KC197239,5300,1,1,
NS4A,5461,REF_6xa_EU408330,5300,1,1,
NS4A,5461,REF_6xa_EU408331,5300,1,1,
NS4A,5461,REF_6xa_EU408332,5300,1,1,
NS4A,5462,REF_1b_D90208,5301,1,1,
NS4A,5464,REF_2t_KC197238,5303,1,1,
NS4A,5464,REF_6a_EU246930,5303,1,1,
NS4A,5465,REF_1b_M58335,5304,1,1,
NS4A,5465,REF_4g_FJ462432,5304,1,1,
NS4A,5465,REF_6d_D84263,5304,1,1,
NS4A,5468,REF_3b_JQ065709,5307,1,1,
NS4A,5470,REF_4d_FJ462437,5309,1,1,
NS4A,5470,REF_4l_FJ839870,5309,1,1,
NS4A,5470,REF_4_unassigned_JF735129,5309,1,1,
NS4A,5470,REF_4_unassigned_JF735130,5309,1,1,
NS4A,5471,REF_4m_FJ462433,5310,1,1,
NS4A,5471,REF_4q_FJ462434,5310,1,1,
NS4A,5471,REF_4_unassigned_JF735131,5310,1,1,
NS4A,5471,REF_6f_DQ835760,5310,1,1,
NS4A,5472,REF_6c_EF424629,5311,1,1,
NS4A,5472,REF_6_unassigned_KJ470623,5311,1,1,
NS4A,5472,REF_6_unassigned_KJ470625,5311,1,1,
NS4A,5473,REF_2l_KC197240,5312,1,1,
NS4A,5473,REF_4b_FJ462435,5312,1,1,
NS4A,5473,REF_4c_FJ462436,5312,1,1,
NS4A,5473,REF_4p_FJ462431,5312,1,1,
NS4A,5473,REF_4r_FJ462439,5312,1,1,
NS4A,5473,REF_4t_FJ839869,5312,1,1,
NS4A,5473,REF_4_unassigned_JF735127,5312,1,1,
NS4A,5473,REF_4_unassigned_JF735132,5312,1,1,
NS4A,5473,REF_4_unassigned_JF735134,5312,1,1,
NS4A,5473,REF_4_unassigned_JF735135,5312,1,1,
NS4A,5474,REF_1a_M62321,5313,1,1,
NS4A,5474,REF_1a_M67463,5313,1,1,
NS4A,5474,REF_1a_NC_004102,5313,1,1,
NS4A,5474,REF_1c_AY051292,5313,1,1,
NS4A,5474,REF_1c_AY651061,5313,1,1,
NS4A,5474,REF_1c_D14853,5313,1,1,
NS4A,5474,REF_1d_KJ439768,5313,1,1,
NS4A,5474,REF_1j_KJ439773,5313,1,1,
NS4A,5474,REF_1k_KJ439774,5313,1,1,
NS4A,5474,REF_1m_KJ439782,5313,1,1,
NS4A,5474,REF_1n_KJ439775,5313,1,1,
NS4A,5474,REF_1_NC_004102,5313,1,1,
NS4A,5474,REF_1_unassigned_KJ439777,5313,1,1,
NS4A,5474,REF_1_unassigned_KJ439780,5313,1,1,
NS4A,5474,REF_4k_FJ462438,5313,1,1,
NS4A,5474,REF_4o_FJ462440,5313,1,1,
NS4A,5474,REF_4s_JF735136,5313,1,1,
NS4A,5474,REF_6h_D84265,5313,1,1,
NS4A,5474,REF_6n_DQ835768,5313,1,1,
NS4A,5474,REF_6o_EF424627,5313,1,1,
NS4A,5474,REF_6r_EU408328,5313,1,1,
NS4A,5474,REF_6_unassigned_JX183549,5313,1,1,
NS4A,5474,REF_6_unassigned_JX183550,5313,1,1,
NS4A,5474,REF_MASTER_NC_004102,5313,1,1,
NS4A,5475,REF_1n_KJ439781,5314,1,1,
NS4A,5475,REF_1_unassigned_KJ439779,5314,1,1,
NS4A,5475,REF_6p_EF424626,5314,1,1,
NS4A,5475,REF_6q_EF424625,5314,1,1,
NS4A,5476,REF_4n_FJ462441,5315,1,1,
NS4A,5476,REF_4_unassigned_JF735138,5315,1,1,
NS4A,5476,REF_6_unassigned_DQ278891,5315,1,1,
NS4A,5477,REF_1h_KC248198,5316,1,1,
NS4A,5477,REF_1h_KC248199,5316,1,1,
NS4A,5477,REF_1m_KJ439778,5316,1,1,
NS4A,5477,REF_6i_DQ835762,5316,1,1,
NS4A,5477,REF_6i_DQ835770,5316,1,1,
NS4A,5477,REF_6j_DQ835761,5316,1,1,
NS4A,5477,REF_6j_DQ835769,5316,1,1,
NS4A,5477,REF_6k_D84264,5316,1,1,
NS4A,5477,REF_6l_EF424628,5316,1,1,
NS4A,5477,REF_6l_JX183556,5316,1,1,
NS4A,5477,REF_6m_DQ835766,5316,1,1,
NS4A,5477,REF_6m_DQ835767,5316,1,1,
NS4A,5477,REF_6s_EU408329,5316,1,1,
NS4A,5477,REF_6v_EU798760,5316,1,1,
NS4A,5477,REF_6xb_JX183552,5316,1,1,
NS4A,5477,REF_6xb_KJ567645,5316,1,1,
NS4A,5477,REF_6_unassigned_DQ278893,5316,1,1,
NS4A,5477,REF_6_unassigned_JX183551,5316,1,1,
NS4A,5477,REF_6_unassigned_JX183553,5316,1,1,
NS4A,5477,REF_6_unassigned_JX183554,5316,1,1,
NS4A,5477,REF_6_unassigned_JX183558,5316,1,1,
NS4A,5478,REF_6n_DQ278894,5317,1,1,
NS4A,5479,REF_2_unassigned_JF735117,5318,1,1,
NS4A,5480,REF_6xe_JX183557,5319,1,1,
NS4A,5480,REF_6xe_KM252792,5319,1,1,
NS4A,5480,REF_6_unassigned_KC844040,5319,1,1,
NS4A,5483,REF_2_unassigned_JF735119,5322,1,1,
NS4A,5483,REF_6e_DQ314805,5322,1,1,
NS4A,5483,REF_6g_D63822,5322,1,1,
NS4A,5483,REF_6g_DQ314806,5322,1,1,
NS4A,5484,REF_3_unassigned_JF735124,5323,1,1,
NS4A,5484,REF_6_unassigned_KJ470622,5323,1,1,
NS4A,5484,REF_7a_NC_030791,5323,1,1,
NS4A,5484,REF_7_NC_030791,5323,1,1,
NS4A,5485,REF_1e_KC248194,5324,1,1,
NS4A,5485,REF_2a_AB047639,5324,1,1,
NS4A,5485,REF_2a_D00944,5324,1,1,
NS4A,5485,REF_2c_D50409,5324,1,1,
NS4A,5485,REF_2d_JF735114,5324,1,1,
NS4A,5485,REF_2f_KC844042,5324,1,1,
NS4A,5485,REF_2f_KC844050,5324,1,1,
NS4A,5485,REF_2j_JF735113,5324,1,1,
NS4A,5485,REF_2m_JF735111,5324,1,1,
NS4A,5485,REF_2r_JF735115,5324,1,1,
NS4A,5485,REF_2u_JF735112,5324,1,1,
NS4A,5485,REF_2_D00944,5324,1,1,
NS4A,5485,REF_2_unassigned_JF735110,5324,1,1,
NS4A,5485,REF_2_unassigned_JF735116,5324,1,1,
NS4A,5485,REF_2_unassigned_JF735118,5324,1,1,
NS4A,5485,REF_6_unassigned_KJ470621,5324,1,1,
NS4A,5485,REF_6_unassigned_KJ470624,5324,1,1,
NS4A,5486,REF_1i_KJ439772,5325,1,1,
NS4A,5486,REF_2b_AB030907,5325,1,1,
NS4A,5486,REF_2b_D10988,5325,1,1,
NS4A,5486,REF_2k_AB031663,5325,1,1,
NS4A,5487,REF_3e_KJ470618,5326,1,1,
NS4A,5487,REF_3h_JF735121,5326,1,1,
NS4A,5487,REF_3h_JF735126,5326,1,1,
NS4A,5487,REF_3k_D63821,5326,1,1,
NS4A,5487,REF_3k_JF735122,5326,1,1,
NS4A,5487,REF_6w_DQ278892,5326,1,1,
NS4A,5488,REF_6_unassigned_KJ470620,5327,1,1,
NS4A,5489,REF_6xd_KM252789,5328,1,1,
NS4A,5490,REF_3a_D28917,5329,1,1,
NS4A,5490,REF_3a_NC_009824,5329,1,1,
NS4A,5490,REF_3_NC_009824,5329,1,1,
NS4A,5490,REF_6b_NC_009827,5329,1,1,
NS4A,5490,REF_6_NC_009827,5329,1,1,
NS4A,5491,REF_3d_KJ470619,5330,1,1,
NS4A,5491,REF_3i_FJ407092,5330,1,1,
NS4A,5492,REF_6xc_KJ567651,5331,1,1,
NS4A,5492,REF_6xd_KM252790,5331,1,1,
NS4A,5492,REF_6xd_KM252791,5331,1,1,
NS4A,5493,REF_1l_KC248193,5332,1,1,
NS4A,5493,REF_1l_KC248196,5332,1,1,
NS4A,5493,REF_1_unassigned_KJ439776,5332,1,1,
NS4A,5493,REF_3g_JF735123,5332,1,1,
NS4A,5494,REF_3a_JN714194,5333,1,1,
NS4A,5495,REF_6_unassigned_KC844039,5334,1,1,
NS4A,5496,REF_1l_KC248197,5335,1,1,
NS4A,5496,REF_3b_D49374,5335,1,1,
NS4A,5498,REF_1_unassigned_KC248195,5337,1,1,
NS4A,5686,REF_2e_JF735120,5525,1,1,
NS4B,5928,REF_2b_AB661382,5146,1,1,
NS4B,5928,REF_2b_AB661388,5146,1,1,
NS4B,5993,REF_6w_EU643836,5211,1,1,
NS4B,5996,REF_6w_EU643834,5214,1,1,
NS4B,6037,REF_4g_JX227971,5255,1,1,
NS4B,6061,REF_1a_EF407457,5279,1,1,
NS4B,6106,REF_1a_HQ850279,5324,1,1,
NS4B,6106,REF_4w_FJ025855,5324,1,1,
NS4B,6106,REF_4w_FJ025856,5324,1,1,
NS4B,6106,REF_4_unassigned_FJ025854,5324,1,1,
NS4B,6142,REF_4k_EU392171,5360,1,1,
NS4B,6142,REF_4v_JX227960,5360,1,1,
NS4B,6147,REF_4d_DQ418786,5365,1,1,
NS4B,6151,REF_1_unassigned_HQ537007,5369,1,1,
NS4B,6164,REF_4o_JX227977,5382,1,1,
NS4B,6165,REF_5a_AF064490,5383,1,1,
NS4B,6167,REF_4g_JX227963,5385,1,1,
NS4B,6169,REF_4v_HQ537008,5387,1,1,
NS4B,6172,REF_4a_DQ988074,5390,1,1,
NS4B,6172,REF_4v_HQ537009,5390,1,1,
NS4B,6173,REF_4l_JX227957,5391,1,1,
NS4B,6175,REF_4d_EU392172,5393,1,1,
NS4B,6176,REF_4m_JX227972,5394,1,1,
NS4B,6177,REF_4a_DQ418789,5395,1,1,
NS4B,6178,REF_4n_JX227970,5396,1,1,
NS4B,6178,REF_4r_JX227976,5396,1,1,
NS4B,6179,REF_4k_EU392173,5397,1,1,
NS4B,6183,REF_4f_EU392175,5401,1,1,
NS4B,6184,REF_4f_EU392174,5402,1,1,
NS4B,6186,REF_4v_JX227959,5404,1,1,
NS4B,6188,REF_2j_HM777358,5406,1,1,
NS4B,6188,REF_2j_HM777359,5406,1,1,
NS4B,6190,REF_2k_JX227953,5408,1,1,
NS4B,6190,REF_4_unassigned_JX227964,5408,1,1,
NS4B,6191,REF_2m_JX227967,5409,1,1,
NS4B,6195,REF_4a_NC_009825,5413,1,1,
NS4B,6195,REF_4_NC_009825,5413,1,1,
NS4B,6196,REF_4f_EF589161,5414,1,1,
NS4B,6198,REF_5a_NC_009826,5416,1,1,
NS4B,6198,REF_5_NC_009826,5416,1,1,
NS4B,6199,REF_3i_JX227955,5417,1,1,
NS4B,6201,REF_3g_JX227954,5419,1,1,
NS4B,6204,REF_2a_HQ639944,5422,1,1,
NS4B,6207,REF_2c_JX227949,5425,1,1,
NS4B,6210,REF_6a_HQ639936,5428,1,1,
NS4B,6211,REF_6a_Y12083,5429,1,1,
NS4B,6220,REF_1b_EU781828,5438,1,1,
NS4B,6226,REF_6a_AY859526,5444,1,1,
NS4B,6229,REF_6f_EU246936,5447,1,1,
NS4B,6229,REF_6v_EU158186,5447,1,1,
NS4B,6229,REF_6v_EU798761,5447,1,1,
NS4B,6231,REF_1b_EU781827,5449,1,1,
NS4B,6232,REF_3a_X76918,5450,1,1,
NS4B,6232,REF_6n_EU246938,5450,1,1,
NS4B,6232,REF_6o_EU246934,5450,1,1,
NS4B,6232,REF_6t_EU246939,5450,1,1,
NS4B,6233,REF_1_unassigned_AJ851228,5451,1,1,
NS4B,6238,REF_6u_EU246940,5456,1,1,
NS4B,6241,REF_1g_AM910652,5459,1,1,
NS4B,6241,REF_2i_DQ155561,5459,1,1,
NS4B,6241,REF_2l_KC197235,5459,1,1,
NS4B,6241,REF_2q_FN666428,5459,1,1,
NS4B,6241,REF_2q_FN666429,5459,1,1,
NS4B,6241,REF_2_unassigned_KC197236,5459,1,1,
NS4B,6241,REF_2_unassigned_KC197237,5459,1,1,
NS4B,6241,REF_6e_EU246931,5459,1,1,
NS4B,6241,REF_6e_EU246932,5459,1,1,
NS4B,6243,REF_6t_EF632071,5461,1,1,
NS4B,6244,REF_2_unassigned_KC197239,5462,1,1,
NS4B,6244,REF_6xa_EU408330,5462,1,1,
NS4B,6244,REF_6xa_EU408331,5462,1,1,
NS4B,6244,REF_6xa_EU408332,5462,1,1,
NS4B,6245,REF_1b_D90208,5463,1,1,
NS4B,6247,REF_2t_KC197238,5465,1,1,
NS4B,6247,REF_6a_EU246930,5465,1,1,
NS4B,6248,REF_1b_M58335,5466,1,1,
NS4B,6248,REF_4g_FJ462432,5466,1,1,
NS4B,6248,REF_6d_D84263,5466,1,1,
NS4B,6251,REF_3b_JQ065709,5469,1,1,
NS4B,6253,REF_4d_FJ462437,5471,1,1,
NS4B,6253,REF_4l_FJ839870,5471,1,1,
NS4B,6253,REF_4_unassigned_JF735129,5471,1,1,
NS4B,6253,REF_4_unassigned_JF735130,5471,1,1,
NS4B,6254,REF_4m_FJ462433,5472,1,1,
NS4B,6254,REF_4q_FJ462434,5472,1,1,
NS4B,6254,REF_4_unassigned_JF735131,5472,1,1,
NS4B,6254,REF_6f_DQ835760,5472,1,1,
NS4B,6255,REF_6c_EF424629,5473,1,1,
NS4B,6255,REF_6_unassigned_KJ470623,5473,1,1,
NS4B,6255,REF_6_unassigned_KJ470625,5473,1,1,
NS4B,6256,REF_2l_KC197240,5474,1,1,
NS4B,6256,REF_4b_FJ462435,5474,1,1,
NS4B,6256,REF_4c_FJ462436,5474,1,1,
NS4B,6256,REF_4p_FJ462431,5474,1,1,
NS4B,6256,REF_4r_FJ462439,5474,1,1,
NS4B,6256,REF_4t_FJ839869,5474,1,1,
NS4B,6256,REF_4_unassigned_JF735127,5474,1,1,
NS4B,6256,REF_4_unassigned_JF735132,5474,1,1,
NS4B,6256,REF_4_unassigned_JF735134,5474,1,1,
NS4B,6256,REF_4_unassigned_JF735135,5474,1,1,
NS4B,6257,REF_1a_M62321,5475,1,1,
NS4B,6257,REF_1a_M67463,5475,1,1,
NS4B,6257,REF_1a_NC_004102,5475,1,1,
NS4B,6257,REF_1c_AY051292,5475,1,1,
NS4B,6257,REF_1c_AY651061,5475,1,1,
NS4B,6257,REF_1c_D14853,5475,1,1,
NS4B,6257,REF_1d_KJ439768,5475,1,1,
NS4B,6257,REF_1j_KJ439773,5475,1,1,
NS4B,6257,REF_1k_KJ439774,5475,1,1,
NS4B,6257,REF_1m_KJ439782,5475,1,1,
NS4B,6257,REF_1n_KJ439775,5475,1,1,
NS4B,6257,REF_1_NC_004102,5475,1,1,
NS4B,6257,REF_1_unassigned_KJ439777,5475,1,1,
NS4B,6257,REF_1_unassigned_KJ439780,5475,1,1,
NS4B,6257,REF_4k_FJ462438,5475,1,1,
NS4B,6257,REF_4o_FJ462440,5475,1,1,
NS4B,6257,REF_4s_JF735136,5475,1,1,
NS4B,6257,REF_6h_D84265,5475,1,1,
NS4B,6257,REF_6n_DQ835768,5475,1,1,
NS4B,6257,REF_6o_EF424627,5475,1,1,
NS4B,6257,REF_6r_EU408328,5475,1,1,
NS4B,6257,REF_6_unassigned_JX183549,5475,1,1,
NS4B,6257,REF_6_unassigned_JX183550,5475,1,1,
NS4B,6257,REF_MASTER_NC_004102,5475,1,1,
NS4B,6258,REF_1n_KJ439781,5476,1,1,
NS4B,6258,REF_1_unassigned_KJ439779,5476,1,1,
NS4B,6258,REF_6p_EF424626,5476,1,1,
NS4B,6258,REF_6q_EF424625,5476,1,1,
NS4B,6259,REF_4n_FJ462441,5477,1,1,
NS4B,6259,REF_4_unassigned_JF735138,5477,1,1,
NS4B,6259,REF_6_unassigned_DQ278891,5477,1,1,
NS4B,6260,REF_1h_KC248198,5478,1,1,
NS4B,6260,REF_1h_KC248199,5478,1,1,
NS4B,6260,REF_1m_KJ439778,5478,1,1,
NS4B,6260,REF_6i_DQ835762,5478,1,1,
NS4B,6260,REF_6i_DQ835770,5478,1,1,
NS4B,6260,REF_6j_DQ835761,5478,1,1,
NS4B,6260,REF_6j_DQ835769,5478,1,1,
NS4B,6260,REF_6k_D84264,5478,1,1,
NS4B,6260,REF_6l_EF424628,5478,1,1,
NS4B,6260,REF_6l_JX183556,5478,1,1,
NS4B,6260,REF_6m_DQ835766,5478,1,1,
NS4B,6260,REF_6m_DQ835767,5478,1,1,
NS4B,6260,REF_6s_EU408329,5478,1,1,
NS4B,6260,REF_6v_EU798760,5478,1,1,
NS4B,6260,REF_6xb_JX183552,5478,1,1,
NS4B,6260,REF_6xb_KJ567645,5478,1,1,
NS4B,6260,REF_6_unassigned_DQ278893,5478,1,1,
NS4B,6260,REF_6_unassigned_JX183551,5478,1,1,
NS4B,6260,REF_6_unassigned_JX183553,5478,1,1,
NS4B,6260,REF_6_unassigned_JX183554,5478,1,1,
NS4B,6260,REF_6_unassigned_JX183558,5478,1,1,
NS4B,6261,REF_6n_DQ278894,5479,1,1,
NS4B,6262,REF_2_unassigned_JF735117,5480,1,1,
NS4B,6263,REF_6xe_JX183557,5481,1,1,
NS4B,6263,REF_6xe_KM252792,5481,1,1,
NS4B,6263,REF_6_unassigned_KC844040,5481,1,1,
NS4B,6266,REF_2_unassigned_JF735119,5484,1,1,
NS4B,6266,REF_6e_DQ314805,5484,1,1,
NS4B,6266,REF_6g_D63822,5484,1,1,
NS4B,6266,REF_6g_DQ314806,5484,1,1,
NS4B,6267,REF_3_unassigned_JF735124,5485,1,1,
NS4B,6267,REF_6_unassigned_KJ470622,5485,1,1,
NS4B,6267,REF_7a_NC_030791,5485,1,1,
NS4B,6267,REF_7_NC_030791,5485,1,1,
NS4B,6268,REF_1e_KC248194,5486,1,1,
NS4B,6268,REF_2a_AB047639,5486,1,1,
NS4B,6268,REF_2a_D00944,5486,1,1,
NS4B,6268,REF_2c_D50409,5486,1,1,
NS4B,6268,REF_2d_JF735114,5486,1,1,
NS4B,6268,REF_2f_KC844042,5486,1,1,
NS4B,6268,REF_2f_KC844050,5486,1,1,
NS4B,6268,REF_2j_JF735113,5486,1,1,
NS4B,6268,REF_2m_JF735111,5486,1,1,
NS4B,6268,REF_2r_JF735115,5486,1,1,
NS4B,6268,REF_2u_JF735112,5486,1,1,
NS4B,6268,REF_2_D00944,5486,1,1,
NS4B,6268,REF_2_unassigned_JF735110,5486,1,1,
NS4B,6268,REF_2_unassigned_JF735116,5486,1,1,
NS4B,6268,REF_2_unassigned_JF735118,5486,1,1,
NS4B,6268,REF_6_unassigned_KJ470621,5486,1,1,
NS4B,6268,REF_6_unassigned_KJ470624,5486,1,1,
NS4B,6269,REF_1i_KJ439772,5487,1,1,
NS4B,6269,REF_2b_AB030907,5487,1,1,
NS4B,6269,REF_2b_D10988,5487,1,1,
NS4B,6269,REF_2k_AB031663,5487,1,1,
NS4B,6270,REF_3e_KJ470618,5488,1,1,
NS4B,6270,REF_3h_JF735121,5488,1,1,
NS4B,6270,REF_3h_JF735126,5488,1,1,
NS4B,6270,REF_3k_D63821,5488,1,1,
NS4B,6270,REF_3k_JF735122,5488,1,1,
NS4B,6270,REF_6w_DQ278892,5488,1,1,
NS4B,6271,REF_6_unassigned_KJ470620,5489,1,1,
NS4B,6272,REF_6xd_KM252789,5490,1,1,
NS4B,6273,REF_3a_D28917,5491,1,1,
NS4B,6273,REF_3a_NC_009824,5491,1,1,
NS4B,6273,REF_3_NC_009824,5491,1,1,
NS4B,6273,REF_6b_NC_009827,5491,1,1,
NS4B,6273,REF_6_NC_009827,5491,1,1,
NS4B,6274,REF_3d_KJ470619,5492,1,1,
NS4B,6274,REF_3i_FJ407092,5492,1,1,
NS4B,6275,REF_6xc_KJ567651,5493,1,1,
NS4B,6275,REF_6xd_KM252790,5493,1,1,
NS4B,6275,REF_6xd_KM252791,5493,1,1,
NS4B,6276,REF_1l_KC248193,5494,1,1,
NS4B,6276,REF_1l_KC248196,5494,1,1,
NS4B,6276,REF_1_unassigned_KJ439776,5494,1,1,
NS4B,6276,REF_3g_JF735123,5494,1,1,
NS4B,6277,REF_3a_JN714194,5495,1,1,
NS4B,6278,REF_6_unassigned_KC844039,5496,1,1,
NS4B,6279,REF_1l_KC248197,5497,1,1,
NS4B,6279,REF_3b_D49374,5497,1,1,
NS4B,6281,REF_1_unassigned_KC248195,5499,1,1,
NS4B,6469,REF_2e_JF735120,5687,1,1,
NS5A,6698,REF_4o_FJ462440,6258,1,1,
NS5A,6703,REF_4o_FJ462440,6701,1,1,
NS5A,6750,REF_4o_FJ462440,6706,1,1,
NS5A,6784,REF_2i_DQ155561,6242,1,1,
NS5A,6805,REF_2i_DQ155561,6785,1,1,
NS5A,6810,REF_2i_DQ155561,6808,1,1,
NS5A,6818,REF_2i_DQ155561,6813,1,1,
NS5A,6844,REF_2i_DQ155561,6821,1,1,
NS5A,6969,REF_2i_DQ155561,6847,1,1,
NS5A,6975,REF_2i_DQ155561,6973,1,1,
NS5A,6989,REF_4o_FJ462440,6753,1,1,
NS5A,6991,REF_2l_KC197240,6257,1,1,
NS5A,7015,REF_2i_DQ155561,6977,1,1,
NS5A,7031,REF_4o_FJ462440,6990,1,1,
NS5A,7034,REF_4o_FJ462440,7032,1,1,
NS5A,7036,REF_2l_KC197240,6992,1,1,
NS5A,7096,REF_2i_DQ155561,7016,1,1,
NS5A,7112,REF_4o_FJ462440,7035,1,1,
NS5A,7117,REF_2l_KC197240,7037,1,1,
NS5A,7141,REF_2i_DQ155561,7097,1,1,
NS5A,7157,REF_4o_FJ462440,7113,1,1,
NS5A,7163,REF_2l_KC197240,7118,1,1,
NS5A,7297,REF_2i_DQ155561,7145,1,1,
NS5A,7310,REF_4o_FJ462440,7158,1,1,
NS5A,7318,REF_2l_KC197240,7164,1,1,
NS5A,7326,REF_2b_AB661382,5929,1,1,
NS5A,7326,REF_2b_AB661388,5929,1,1,
NS5A,7346,REF_6w_EU643836,5994,1,1,
NS5A,7349,REF_6w_EU643834,5997,1,1,
NS5A,7381,REF_4g_JX227971,6038,1,1,
NS5A,7400,REF_4o_FJ462440,7311,1,1,
NS5A,7405,REF_1a_EF407457,6062,1,1,
NS5A,7447,REF_2i_DQ155561,7298,1,1,
NS5A,7447,REF_4_unassigned_FJ025854,6107,1,1,
NS5A,7450,REF_1a_HQ850279,6107,1,1,
NS5A,7450,REF_4w_FJ025855,6107,1,1,
NS5A,7450,REF_4w_FJ025856,6107,1,1,
NS5A,7468,REF_4v_JX227960,6143,1,1,
NS5A,7469,REF_4o_FJ462440,7401,1,1,
NS5A,7480,REF_2l_KC197240,7319,1,1,
NS5A,7482,REF_4d_DQ418786,6148,1,1,
NS5A,7486,REF_4k_EU392171,6143,1,1,
NS5A,7493,REF_4o_JX227977,6165,1,1,
NS5A,7495,REF_1_unassigned_HQ537007,6152,1,1,
NS5A,7504,REF_4v_HQ537008,6170,1,1,
NS5A,7507,REF_4a_DQ988074,6173,1,1,
NS5A,7507,REF_4d_EU392172,6176,1,1,
NS5A,7507,REF_4v_HQ537009,6173,1,1,
NS5A,7508,REF_4m_JX227972,6177,1,1,
NS5A,7510,REF_4n_JX227970,6179,1,1,
NS5A,7511,REF_4g_JX227963,6168,1,1,
NS5A,7512,REF_4a_DQ418789,6178,1,1,
NS5A,7514,REF_4l_JX227957,6174,1,1,
NS5A,7515,REF_4f_EU392175,6184,1,1,
NS5A,7515,REF_5a_AF064490,6166,1,1,
NS5A,7516,REF_4f_EU392174,6185,1,1,
NS5A,7521,REF_4v_JX227959,6187,1,1,
NS5A,7522,REF_2i_DQ155561,7460,1,1,
NS5A,7523,REF_4k_EU392173,6180,1,1,
NS5A,7525,REF_4r_JX227976,6179,1,1,
NS5A,7530,REF_4a_NC_009825,6196,1,1,
NS5A,7530,REF_4_NC_009825,6196,1,1,
NS5A,7531,REF_4f_EF589161,6197,1,1,
NS5A,7532,REF_4o_FJ462440,7470,1,1,
NS5A,7534,REF_4_unassigned_JX227964,6191,1,1,
NS5A,7535,REF_4o_FJ462440,7533,1,1,
NS5A,7545,REF_2l_KC197240,7481,1,1,
NS5A,7548,REF_5a_NC_009826,6199,1,1,
NS5A,7548,REF_5_NC_009826,6199,1,1,
NS5A,7555,REF_3i_JX227955,6200,1,1,
NS5A,7557,REF_3g_JX227954,6202,1,1,
NS5A,7559,REF_4o_FJ462440,7536,1,1,
NS5A,7561,REF_1b_EU781828,6221,1,1,
NS5A,7563,REF_6a_HQ639936,6211,1,1,
NS5A,7564,REF_6a_Y12083,6212,1,1,
NS5A,7572,REF_1b_EU781827,6232,1,1,
NS5A,7573,REF_2i_DQ155561,7571,1,1,
NS5A,7573,REF_2l_KC197240,7546,1,1,
NS5A,7574,REF_1_unassigned_AJ851228,6234,1,1,
NS5A,7579,REF_6a_AY859526,6227,1,1,
NS5A,7582,REF_2l_KC197235,6242,1,1,
NS5A,7582,REF_6v_EU158186,6230,1,1,
NS5A,7582,REF_6v_EU798761,6230,1,1,
NS5A,7583,REF_4o_FJ462440,7560,1,1,
NS5A,7585,REF_1g_AM910652,6242,1,1,
NS5A,7585,REF_4d_FJ462437,6254,1,1,
NS5A,7585,REF_4l_FJ839870,6254,1,1,
NS5A,7585,REF_4_unassigned_JF735129,6254,1,1,
NS5A,7585,REF_6n_EU246938,6233,1,1,
NS5A,7586,REF_1b_D90208,6246,1,1,
NS5A,7586,REF_2j_HM777358,6189,1,1,
NS5A,7586,REF_2j_HM777359,6189,1,1,
NS5A,7586,REF_4m_FJ462433,6255,1,1,
NS5A,7586,REF_4s_JF735136,6258,1,1,
NS5A,7586,REF_4_unassigned_JF735131,6255,1,1,
NS5A,7588,REF_2k_JX227953,6191,1,1,
NS5A,7588,REF_3a_X76918,6233,1,1,
NS5A,7588,REF_4p_FJ462431,6257,1,1,
NS5A,7588,REF_4t_FJ839869,6257,1,1,
NS5A,7588,REF_4_unassigned_JF735130,6254,1,1,
NS5A,7588,REF_4_unassigned_JF735135,6257,1,1,
NS5A,7588,REF_6o_EU246934,6233,1,1,
NS5A,7588,REF_6t_EU246939,6233,1,1,
NS5A,7589,REF_1b_M58335,6249,1,1,
NS5A,7591,REF_4n_FJ462441,6260,1,1,
NS5A,7591,REF_6u_EU246940,6239,1,1,
NS5A,7592,REF_2m_JX227967,6192,1,1,
NS5A,7592,REF_4g_FJ462432,6249,1,1,
NS5A,7594,REF_6e_EU246931,6242,1,1,
NS5A,7594,REF_6f_EU246936,6230,1,1,
NS5A,7597,REF_2l_KC197240,7574,1,1,
NS5A,7598,REF_1d_KJ439768,6258,1,1,
NS5A,7598,REF_4q_FJ462434,6255,1,1,
NS5A,7599,REF_6t_EF632071,6244,1,1,
NS5A,7600,REF_4b_FJ462435,6257,1,1,
NS5A,7600,REF_4r_FJ462439,6257,1,1,
NS5A,7600,REF_4_unassigned_JF735127,6257,1,1,
NS5A,7600,REF_4_unassigned_JF735134,6257,1,1,
NS5A,7600,REF_6a_EU246930,6248,1,1,
NS5A,7600,REF_6xa_EU408330,6245,1,1,
NS5A,7600,REF_6xa_EU408331,6245,1,1,
NS5A,7600,REF_6xa_EU408332,6245,1,1,
NS5A,7601,REF_1a_M62321,6258,1,1,
NS5A,7601,REF_1a_M67463,6258,1,1,
NS5A,7601,REF_1a_NC_004102,6258,1,1,
NS5A,7601,REF_1c_AY051292,6258,1,1,
NS5A,7601,REF_1c_AY651061,6258,1,1,
NS5A,7601,REF_1c_D14853,6258,1,1,
NS5A,7601,REF_1j_KJ439773,6258,1,1,
NS5A,7601,REF_1k_KJ439774,6258,1,1,
NS5A,7601,REF_1m_KJ439782,6258,1,1,
NS5A,7601,REF_1n_KJ439775,6258,1,1,
NS5A,7601,REF_1_NC_004102,6258,1,1,
